guarantee_id,dist_network
G170202101794,14504.2633966483
G170202300821,14684.605510914
G170202303872,14635.4938281944
G170202002674,9265.83899527091
G170202003062,9269.88926764781
G170202000301,4148.77213191623
G170202000347,4151.66797842144
G170202008625,4251.74160743938
G170202004421,4287.6151450373
G170202002678,4315.57917917324
G170202005776,4365.44194665938
G170202007497,4211.43465026921
G170202000832,4291.83118197214
G170202003889,4328.01370482354
G170202000977,4355.30954586219
G170202005405,4541.74904255725
G170202008555,7734.51872706293
G170202000280,7749.59025982538
G170202009926,3214.33267702411
G170202101187,3145.86674858806
G170202004295,3150.07232083867
G170202000334,14973.3924811533
G170202301625,14885.8187493078
G170202209632,15011.1358678865
G170202101181,15219.7273570192
G170202206095,15333.473599638
G170202205151,16269.9809836269
G170202103402,15535.4156627421
G170202007932,17107.4310809215
G170202302459,17109.4044539863
G170202006572,15755.0500998965
G170202209020,15788.7320968272
G170202000325,16291.6118566197
G170202002944,15779.9177868881
G170202102192,15747.3864854139
G170202303213,15826.1037590011
G170202302239,15931.421392173
G170202302840,15836.156285283
G170202302568,15871.8673455374
G170202400951,15851.032093586
G170202007004,15906.6890715874
G170202010014,15999.3344529403
G170202100797,15482.1997223843
G170202001160,15483.0161143905
G170202004892,15505.1719659399
G170202009976,15506.4794280038
G170202102838,15531.5568923833
G170202001303,15608.7242762343
G170202202214,15639.3419111206
G170202105163,15805.9338432988
G170202105133,15851.746900674
G170202104452,15750.2069671422
G170202008848,15728.12697716
G170202304477,15828.0081557349
G170202302409,15828.0342276827
G170202202320,15840.9073288683
G170202302391,15842.7422197551
G170202101441,15745.4793512449
G170202005617,16001.19399152
G170202200754,15927.8370191883
G170202103910,16005.254795191
G170202003834,15947.31844421
G170202303951,15918.1299496195
G170202007541,16014.2263060956
G170202303895,16014.1135204273
G170202301988,16010.9986681829
G170202100121,16128.4100356141
G170202203051,16177.9011480815
G170202206350,16209.993002703
G170202300972,16040.7528758522
G170202202104,16058.0853091464
G170202203172,16057.4637502183
G170202400318,16014.9754790507
G170202202690,15954.4696071022
G170202400868,15978.9693228646
G170202010143,15982.8616999294
G170202007669,15982.9450879318
G170202302432,15975.4724132198
G170202303391,15949.2074620647
G170202400498,15964.6117752832
G170202102143,15013.6162190551
G170202006184,9782.53023925192
G170202009967,11497.2217324972
G170202101159,4738.69351356757
G170202005431,4739.01953026302
G170202001084,4290.21380184531
G170202005236,4345.62333277576
G170202205219,12946.8365464173
G170202203114,13481.6307949395
G170202001233,9794.90743044236
G170202009391,9849.31834977066
G170202208998,9880.6356446713
G170202008812,9923.90468097756
G170202103788,9938.3196373288
G170202104198,10025.3719421213
G170202207615,10026.9911762544
G170202008254,10132.9570451313
G170202300874,10199.816241941
G170202101867,10212.2333738157
G170202100057,10266.9245361241
G170202103425,5359.82264675038
G170202101771,5406.9756222349
G170202400038,4948.2186904821
G170202104997,4508.39675382712
G170202204976,4436.64342441757
G170202303959,2151.37628131515
G170202003854,2253.54959999991
G170202100620,2757.83945352764
G170202000442,2758.33069616103
G170202207167,1330.76723833096
G170202204307,1186.89641151235
G170202009798,1575.22652589208
G170202008485,1577.77385133014
G170202209977,2055.44208010095
G170202009837,3937.97356609074
G170202009457,3922.95543790088
G170202201989,4263.72589131143
G170202103596,4225.27852828821
G170202002213,4038.81954357239
G170202104278,3840.40908768824
G170202008087,3620.7297403507
G170202002976,3333.41747234983
G170202303817,3683.90203263065
G170202009646,3674.51517351359
G170202003380,3673.1426830737
G170202009606,3964.49075515325
G170202303671,3963.21543931402
G170202304065,3619.68596904901
G170202400145,7993.75030225743
G170202000901,8277.67185733446
G170202104979,8503.90546574932
G170202002271,8130.94083927695
G170202004036,8226.6319005788
G170202010146,7859.16043861342
G170202304504,7795.80278240169
G170202202371,7836.16285952767
G170202302073,7723.13750533249
G170202010214,7726.95200988517
G170202104071,7817.35659917603
G170202201893,7604.44974092773
G170202001271,7635.92804998793
G170202002393,7218.78682382528
G170202005280,6332.72918431379
G170202304440,6413.67286351342
G170202007092,6549.42170635093
G170202104669,6438.0844535736
G170202105516,6488.61312871798
G170202401494,5956.25388347861
G170202300515,5678.60681518818
G170202209045,6702.08694252161
G170202004450,5750.66343128644
G170202302800,5498.28617501076
G170202001355,5481.74982903331
G170202006785,5485.80727180147
G170202203768,4900.78877803795
G170202401749,4993.44202295197
G170202204052,5006.4574710264
G170202105625,4459.23410040882
G170202003839,4804.45891128053
G170202008607,5522.43061010352
G170202002514,5449.0601810121
G170202201028,8161.55504470698
G170202002260,7287.69299381033
G170202300956,6105.62516105201
G170202304048,6100.5425595542
G170202104352,6025.17636027259
G170202000850,5811.25166013292
G170202303564,6116.89195181055
G170202102084,3658.86027779626
G170202100363,3978.53983238018
G170202003296,4004.07021446673
G170202101017,4032.17804762152
G170202201205,4047.64464145896
G170202002427,4106.67979234861
G170202105177,4115.2183796256
G170202105395,4028.74749272038
G170202007470,3980.78051894273
G170202005409,10957.254799675
G170202009414,10981.3844871986
G170202006631,7695.92541029201
G170202300712,7407.9649929049
G170202300473,6174.43887721778
G170202003644,6076.27103936498
G170202207598,7162.2183912314
G170202001673,5786.01231523994
G170202004117,5848.22366296413
G170202008833,5885.11737187625
G170202002244,6001.93557665092
G170202009590,5887.31801231018
G170202006075,7073.82517322007
G170202001380,7030.81789130791
G170202005574,6925.1958417088
G170202102772,6860.98501594013
G170202001465,6826.80554648683
G170202301389,6680.41903412308
G170202004452,6678.05230649798
G170202005272,5403.7879658775
G170202001443,5374.95504759326
G170202004588,5355.84004953861
G170202304302,5268.76447926737
G170202101938,5172.16490892075
G170202000687,5047.89701329379
G170202000767,4885.96208798951
G170202010223,4824.60243689894
G170202103175,5013.8760788158
G170202201725,5017.63060087461
G170202102793,5080.53551328441
G170202301552,5214.23694202546
G170202008078,5335.64850322227
G170202301999,5367.91644512623
G170202002012,5351.36561837421
G170202002685,5273.01995381131
G170202304386,5027.1058370736
G170202301477,5028.56295659494
G170202004103,5063.38013932041
G170202003913,5103.72403770462
G170202001988,5104.5458126331
G170202009904,5103.54611077101
G170202004660,5030.81784839943
G170202001733,5032.14665943905
G170202004093,4995.3826594949
G170202004502,4970.88716198334
G170202009375,4957.30304914417
G170202005328,4947.24914074886
G170202000488,4734.78433807704
G170202101766,4454.23634405561
G170202005306,4485.76519527345
G170202007609,4762.37573374655
G170202001295,4764.80661748176
G170202003000,4779.88049605626
G170202301977,4855.58677277944
G170202001622,4499.69639776679
G170202206107,4478.33879281015
G170202001241,4484.79704710083
G170202302213,4503.49014303584
G170202002081,4743.90932983037
G170202009305,4704.23314447009
G170202303278,4591.37794427714
G170202009522,4618.96648135174
G170202303141,4993.57343942446
G170202009847,4691.22570328957
G170202004289,4734.57458952494
G170202007376,4862.91324156151
G170202006617,4542.23330408391
G170202005273,4567.66977803988
G170202301827,4381.18771305412
G170202003200,4398.46605513789
G170202009885,4033.1548105324
G170202006680,4091.32792881228
G170202003742,4092.83158883156
G170202302592,4281.36800729542
G170202104264,4303.84326223724
G170202105348,4397.93486419066
G170202005160,4434.63249541005
G170202103942,4183.00406856966
G170202006851,5360.91556925376
G170202002415,5752.81484943472
G170202201584,5753.59073042283
G170202001176,5037.85319713464
G170202302390,5045.93302356298
G170202007193,4796.09790305037
G170202004208,4820.58778515791
G170202401871,4338.29065299752
G170202007713,4343.67942461738
G170202003986,11875.456400611
G170202001568,14896.9917471118
G170202100728,13970.0648220424
G170202002932,19579.0236646434
G170202007517,14136.3658812958
G170202301167,14147.1004928919
G170202204849,14189.0675805959
G170202201726,14607.4634798937
G170202102189,14834.7926022378
G170202007053,11046.3358702948
G170202005921,11186.8701985857
G170202303463,13586.978146922
G170202101070,14754.9769059421
G170202004769,3426.06940509852
G170202203268,3406.24477286876
G170202009361,3395.31447595625
G170202004094,3531.43891578242
G170202006632,3469.886154978
G170202007733,3488.98193474312
G170202301471,3119.7530391482
G170202008930,3201.07147200285
G170202101979,3157.33856010157
G170202003769,3039.76680398313
G170202000684,3043.46237782604
G170202401673,3065.49554429315
G170202000825,10289.857805791
G170202003112,10454.5564895075
G170202005800,9712.23904001694
G170202204718,3115.40733179425
G170202303917,6525.91954600436
G170202000849,6496.76686514834
G170202203374,6641.77440191711
G170202002307,6758.16964077551
G170202103381,6614.41961373867
G170202008169,6908.73902816391
G170202007959,7015.47329412319
G170202005927,7153.85416691745
G170202000759,7191.61883288833
G170202005711,7153.2877913215
G170202001706,7445.53606016005
G170202001364,7524.90558939848
G170202004648,7529.93075307847
G170202006253,7256.94525536044
G170202003127,7127.99375216468
G170202204867,7264.2972534491
G170202003517,7420.67900401712
G170202007789,7568.71734438222
G170202002701,7615.95559583712
G170202008672,7693.42973743609
G170202204901,7726.00551828658
G170202000473,7540.5217383872
G170202006093,7395.59827136286
G170202002272,6998.3397879993
G170202005279,7010.1654418261
G170202007750,7100.16062319237
G170202000362,7127.35447251436
G170202007168,7152.26335872882
G170202204266,7429.76746972162
G170202101434,7427.94890127258
G170202005906,7401.49111293398
G170202008036,7295.61802156117
G170202005873,7223.1668715642
G170202207651,7245.27266789653
G170202002610,7211.5100386267
G170202005902,7059.44284292722
G170202205313,7095.82892528048
G170202001106,6915.72022672759
G170202104527,6822.91792559706
G170202100075,7050.11311794005
G170202001147,6923.00842895844
G170202208566,7554.68527197136
G170202006585,7581.02866299591
G170202004596,7094.9116700974
G170202010380,6325.50526244899
G170202000622,5413.56018820322
G170202104822,5567.19269469244
G170202204738,5618.0473366325
G170202104176,5978.26118070313
G170202104892,5966.65626324622
G170202002587,5898.50492365065
G170202007812,5649.48912068585
G170202200094,5696.73151384076
G170202003382,5211.22425982538
G170202009256,4807.75530561589
G170202006130,4778.71977205649
G170202004473,4659.61608512444
G170202100567,4638.80213417828
G170202303624,4415.03286914166
G170202008619,4379.23497732594
G170202001999,4995.02237721019
G170202000267,4937.73589283918
G170202003196,4735.40887003818
G170202000918,4637.67301919358
G170202002424,4524.0974979521
G170202007120,4597.99077583672
G170202003361,5171.53011719715
G170202209401,5189.9771313493
G170202001216,4896.0460729651
G170202301696,4964.28284744148
G170202006288,4685.40963602531
G170202000552,4738.33607763624
G170202206830,4731.21555209781
G170202010402,4748.03433836668
G170202004644,4767.25272510495
G170202102093,4981.21025894786
G170202001915,4229.67818352737
G170202008881,4104.33374355645
G170202000774,4189.89436711089
G170202401635,4206.91702932608
G170202301197,4485.16519246846
G170202001481,4410.44199099517
G170202105188,4296.64225298232
G170202004451,4380.31389941663
G170202207837,4281.31148491122
G170202003733,4370.08427320148
G170202400926,4354.15919169486
G170202104651,4564.772990239
G170202006036,4570.00087165525
G170202005941,4614.73784154332
G170202000734,3660.39827293523
G170202002020,3718.27538016525
G170202007758,3738.87710447848
G170202003931,3834.76864861223
G170202209013,4148.59937143149
G170202001531,3607.52693097006
G170202002687,3603.45252957305
G170202105186,3957.19533745827
G170202402122,3931.9616203493
G170202102254,4224.51546113117
G170202003122,4512.38652081491
G170202003865,3909.87248096379
G170202004536,3900.77914192401
G170202301476,3591.66947066572
G170202203974,4084.1399683571
G170202009638,4157.50999351927
G170202206020,6863.2524906655
G170202209640,6871.16225500926
G170202000285,2777.58592005729
G170202103378,2753.17422275942
G170202006897,13415.9875410777
G170202104447,9036.42139679572
G170202005105,8977.71519673556
G170202400116,12430.0110006255
G170202103257,4612.31271292428
G170202006164,5155.25454360664
G170202204720,5125.6872069672
G170202003727,5005.56190249013
G170202000955,5148.1959366995
G170202008642,5162.19862099728
G170202009846,3410.20485195578
G170202008249,3415.72711498266
G170202209621,3584.96294075485
G170202007711,2423.89048927757
G170202104557,6711.41843441096
G170202302750,7813.26386288739
G170202008631,7735.25019572437
G170202103147,7776.9018160754
G170202010003,6019.59197722965
G170202104271,6062.80839538809
G170202008953,6220.09403388339
G170202001079,6288.6016949344
G170202202446,6361.11827355878
G170202006025,6171.45196143908
G170202001881,6072.66543316514
G170202004600,6071.54854157487
G170202008649,6104.14309985666
G170202301418,6330.37294319634
G170202103422,6365.62172600554
G170202002131,6414.73675198879
G170202300738,6381.69365695426
G170202009572,6360.12209951387
G170202003386,6381.59656531886
G170202001350,6546.61720129058
G170202002511,6556.23047349179
G170202300951,6670.38384719114
G170202302996,6684.79779106264
G170202001792,6688.1012504861
G170202105361,6712.37309988728
G170202203962,6749.72946114572
G170202002852,6592.60622577069
G170202007662,6666.33693613649
G170202008915,6570.93999793326
G170202202217,6579.6869345106
G170202008020,6588.16197702284
G170202001253,6698.89868648243
G170202005060,6629.78414079673
G170202007392,6482.04367059288
G170202207387,6500.25228527474
G170202005563,6514.46397183302
G170202203683,6476.72737581336
G170202002575,6397.65059823793
G170202209184,6398.41924659876
G170202207473,6424.97908542227
G170202101042,6557.34880082774
G170202104585,6572.76325258631
G170202304449,6535.94638065197
G170202204837,6572.60213903639
G170202008201,6593.7002408448
G170202007617,6357.6799213807
G170202101527,6519.70598333824
G170202010207,6559.38434706364
G170202301937,6559.42693094392
G170202100605,5324.66806173473
G170202101887,5272.30489295647
G170202204682,5096.14177897507
G170202009654,6846.18865092017
G170202009224,6768.62790621903
G170202005521,6653.35217544115
G170202006219,6116.98471755179
G170202007891,5999.4398410498
G170202205260,6085.56986651278
G170202301867,5606.76180298049
G170202006103,5655.71258893186
G170202204888,5759.65412178473
G170202003723,5834.57768966063
G170202006333,6739.76029479219
G170202006711,6752.66251068603
G170202301973,6532.89447045721
G170202203178,6252.2011759564
G170202008634,6346.43564440292
G170202008085,6367.60564973126
G170202004126,6282.95609160499
G170202006558,6003.98746637579
G170202101275,6010.51224281468
G170202204061,5124.96393396951
G170202003611,5139.24504281464
G170202301429,5065.45744780028
G170202204015,4952.65696363202
G170202001972,5088.77535839231
G170202004755,5170.18838206598
G170202001199,5086.31554314992
G170202006433,5180.20018138684
G170202008858,5202.97854269081
G170202105449,5208.46864834637
G170202009014,5213.11061868008
G170202009050,5597.15649122233
G170202005362,5103.22466052934
G170202001185,5215.11513679121
G170202007367,5238.45629413744
G170202203341,5472.0268599445
G170202003268,5531.12321305241
G170202005051,5540.42517542811
G170202004444,5549.21374331356
G170202102880,5570.78577151118
G170202009824,5599.25601108707
G170202008992,4524.53702205419
G170202010320,5014.82930527553
G170202006402,5351.01704065577
G170202100224,5177.97789064135
G170202303754,4203.36451636278
G170202007236,4259.95846529319
G170202001606,4429.25959679501
G170202101866,4462.80975200051
G170202002791,4498.88116302176
G170202003246,4878.89721695579
G170202002375,4976.17991572586
G170202208268,5031.09029918021
G170202009762,5032.24814858739
G170202003138,4782.65545184771
G170202400721,4741.08863568739
G170202100003,4679.31294006034
G170202004062,4710.61980289875
G170202103999,4876.12775374482
G170202002659,4919.96679285575
G170202003101,5092.04905260758
G170202105528,3842.07844487518
G170202007441,3622.25144257293
G170202104120,3830.43890492573
G170202203096,3885.88686810685
G170202003438,3904.61178906672
G170202202453,4255.17233390592
G170202103932,4202.61627740012
G170202001254,4176.54939122545
G170202300427,4199.29753813965
G170202209816,4160.22056854407
G170202004315,4031.20704696843
G170202001396,3979.13457935506
G170202202121,4063.45102293713
G170202002132,3790.77442046699
G170202105246,3569.49730944282
G170202103461,3510.46560877122
G170202301753,3529.9809430056
G170202006382,3604.83057279496
G170202007592,3739.82464015407
G170202100727,3809.39684671481
G170202004944,3876.53286384325
G170202006602,3974.76215404966
G170202007633,4120.60118136585
G170202005950,4180.95087641861
G170202006374,4117.80241583301
G170202004544,4067.56994583632
G170202008332,4003.54386160855
G170202202050,4061.52323845568
G170202005964,3798.42836795373
G170202006651,3811.59369476314
G170202400107,3884.31435116847
G170202002731,3955.36939379782
G170202001195,3834.97033544157
G170202007258,3896.32363687949
G170202002324,3903.53096693359
G170202102681,3946.51456392069
G170202101193,3698.25241269636
G170202304038,3741.38885043445
G170202103801,3744.76113602793
G170202002086,3764.90616281822
G170202003177,3699.19573154151
G170202001064,3729.64473334887
G170202001447,3737.7648979676
G170202005571,4030.45590398548
G170202003474,4050.58880640269
G170202006883,4159.82486875229
G170202002459,4239.70232924134
G170202006044,4379.04821622793
G170202303176,4358.34402970649
G170202302600,4456.02746822771
G170202007272,4483.35444487474
G170202208699,4512.39676236115
G170202101636,4528.66017286232
G170202007908,4514.03124615245
G170202003456,4751.57372354422
G170202008761,4665.31147499054
G170202010396,4858.49908623763
G170202008122,5065.77174625372
G170202201606,3862.38790500881
G170202009219,4182.35863139534
G170202101013,4270.49814477148
G170202203299,4273.92851336082
G170202002241,4356.96067432212
G170202304040,4122.38047036856
G170202208668,4188.23032669083
G170202202919,4326.26374868086
G170202101541,4366.72029550701
G170202204777,4398.0210315335
G170202001105,4411.33264581174
G170202003543,4370.96111265641
G170202008401,3956.16039517755
G170202005753,4183.58207364135
G170202304585,4135.39936661559
G170202001502,4098.32447980634
G170202000634,4242.32791136544
G170202207033,4260.67130072996
G170202003447,4221.6311529669
G170202201899,4205.95037985105
G170202100537,4308.92288750571
G170202100650,4305.25420038579
G170202104138,4500.77256081831
G170202001272,4360.39905475732
G170202104337,4486.14927347444
G170202204864,4424.34637981444
G170202105283,4513.6500463969
G170202100314,4641.65390925298
G170202006748,4676.79444076133
G170202200972,4635.16211519072
G170202104758,4703.96288053124
G170202100322,4703.0171385606
G170202303154,4668.26027242099
G170202105626,4655.55631435473
G170202000731,4599.71316175915
G170202301756,4595.63519077068
G170202102175,4568.99015629723
G170202104174,4558.59239334232
G170202104299,4875.31412998079
G170202302588,4842.11044683635
G170202302477,4862.47699194497
G170202208116,4789.67406387356
G170202304122,4801.12654001383
G170202001661,4898.39410423414
G170202002317,4627.96501241589
G170202000788,4643.6522667965
G170202202635,4457.06615000145
G170202003951,4414.91753623066
G170202400398,4385.21768529829
G170202004568,4304.14460990938
G170202002228,5025.38460453807
G170202302522,5153.55937295167
G170202008298,5232.59473225653
G170202001957,5291.56184671366
G170202006564,5075.32292375343
G170202001985,5127.0297088261
G170202004513,5138.6538582282
G170202400773,5094.07796038798
G170202007537,5231.98501982601
G170202003053,5249.47553073801
G170202203727,5267.20408091698
G170202203811,5260.8105986295
G170202105413,5322.03145280179
G170202202803,5414.36946274186
G170202101988,5184.81637118059
G170202301859,5424.53502443023
G170202009393,5662.26077721925
G170202401182,5532.88000309321
G170202003960,5537.8053391105
G170202004844,4984.43918038195
G170202001917,5036.66907074421
G170202001075,5085.83483156395
G170202008841,4833.04577513655
G170202004367,3813.44822279291
G170202208529,3828.40809544751
G170202207675,3845.79106143046
G170202402150,4623.01635771182
G170202302961,4720.11394007681
G170202003476,4290.15573771043
G170202401547,4011.66785000338
G170202001165,3708.14230594392
G170202103354,3738.62172106397
G170202103129,4469.20190062844
G170202008539,4489.5381316449
G170202005150,4495.34400353321
G170202301869,4607.03510954826
G170202009612,4942.00886503003
G170202103384,4995.09764862456
G170202304205,4872.25931852296
G170202006554,9765.81264154887
G170202303882,4214.67220325541
G170202006641,4204.87856822945
G170202101798,3859.25270867916
G170202001409,3881.18196092392
G170202401619,3769.28950365364
G170202103075,4074.42315715378
G170202203713,4074.67860616186
G170202010389,4186.36477993119
G170202009974,3850.47610451565
G170202009111,3808.56975191211
G170202004354,3663.13723954343
G170202007632,3511.32908316954
G170202004261,3482.78186709264
G170202006697,3073.14808731672
G170202300663,3753.56988246508
G170202004078,4191.60033333947
G170202103339,4769.2255819861
G170202009853,4778.4047752312
G170202302304,6428.49380735876
G170202010004,6476.39635298789
G170202303011,7671.56520295235
G170202004546,7431.70609619015
G170202301302,6319.04610022451
G170202003599,6301.36535755033
G170202200211,6591.43373496873
G170202009379,6766.27462949768
G170202207811,7734.4652252941
G170202003767,7745.51702889091
G170202300588,6837.09703009892
G170202009870,6851.84449102308
G170202010007,6017.35432539133
G170202400564,5469.71867716302
G170202000252,5804.86827162417
G170202102247,5882.3606840742
G170202010218,5020.30237546918
G170202006645,4999.61076356659
G170202002633,4742.6241521795
G170202002450,5282.59672013088
G170202002714,5266.49829483034
G170202007909,5335.5954313962
G170202104955,3509.44555847079
G170202010061,4104.29092001385
G170202007519,4710.29790985017
G170202007498,2806.95056564457
G170202204351,2770.38784638691
G170202003680,2784.99884877322
G170202009297,2665.32784090695
G170202002372,2662.82361916096
G170202005751,2701.23458627015
G170202005772,2791.27957436013
G170202006708,2666.30082265603
G170202007422,3307.42225385507
G170202008327,2988.4631562734
G170202001564,2874.72320156256
G170202202872,2627.1609517616
G170202002306,2639.73464647394
G170202009918,2584.44012389075
G170202006974,2564.84047045412
G170202105085,2542.42636194697
G170202009237,2444.54268805845
G170202004864,2286.08072792738
G170202000800,2269.71859235949
G170202301378,2243.04347520082
G170202000638,2159.63958820552
G170202105156,2149.0927733713
G170202000962,2428.24117441311
G170202101874,2554.10434628154
G170202002873,2664.15837902913
G170202009893,2610.24363404093
G170202101435,3005.63562015943
G170202008785,2950.83411994125
G170202006471,2889.70342266872
G170202004275,2754.0108170366
G170202101649,2821.69527716534
G170202105466,2827.23358791171
G170202100698,2836.35960339482
G170202002326,2794.03520352356
G170202004970,2784.23344413432
G170202000628,2678.58060798831
G170202401750,2665.16737721387
G170202009695,2479.97221545573
G170202005978,2483.7989041231
G170202400884,2645.72434309285
G170202206413,2611.21895375607
G170202008987,2633.05671460902
G170202009425,2550.55396662649
G170202100607,2535.21158247359
G170202002898,2502.66668429888
G170202105291,2434.16199774425
G170202207686,2416.42964442866
G170202009386,2399.13380637806
G170202401586,2384.22011102118
G170202304304,2383.16451042037
G170202008564,2430.31342824458
G170202300850,2540.91983902943
G170202010352,2459.77790830973
G170202103669,2400.91439961549
G170202100512,2571.51297381802
G170202009407,2591.56894567758
G170202000587,2224.5568872135
G170202102995,2262.77760133931
G170202001604,2389.5987883521
G170202004041,2386.94014375958
G170202302201,2316.55712969641
G170202202239,2490.3299249007
G170202006596,2314.91941007577
G170202001480,2835.99880809449
G170202105049,2694.61942135767
G170202005640,2758.96696322971
G170202104559,2851.79201497842
G170202002826,2924.50863811202
G170202004517,3022.46261718531
G170202003357,3016.67404643043
G170202002282,3959.19650372085
G170202001222,4008.6893239344
G170202103566,4640.14008575488
G170202208319,3144.4551570634
G170202006456,3201.94367076614
G170202002705,3239.31692570894
G170202005642,3325.48764145628
G170202005888,3340.71755067672
G170202100873,3361.25102452054
G170202003792,4008.12435104254
G170202006783,3683.34629524069
G170202000468,3713.1183823139
G170202003262,4397.8464410997
G170202008969,4113.38314044101
G170202102998,4006.97732287043
G170202207333,4043.99351897314
G170202009132,4079.88064513862
G170202005302,4082.13459543756
G170202002009,4012.60186464809
G170202103399,3734.93918381603
G170202101783,3892.19372186525
G170202009957,3865.55162039365
G170202207944,15477.9972968391
G170202003008,15573.2811165868
G170202004890,3185.03945083699
G170202009086,3694.87618071118
G170202006014,3684.80178575917
G170202000630,3585.12990186582
G170202208825,4147.01362193573
G170202000801,4205.64379764609
G170202103241,3129.27397434213
G170202001003,3127.2653887089
G170202400276,3073.51534053056
G170202000680,3021.16435200349
G170202001615,2887.71109947516
G170202001051,3118.3934244175
G170202302934,3235.5913113093
G170202102094,3298.50939322329
G170202008331,4684.41813246339
G170202007113,4733.22282117619
G170202000988,4765.02242489856
G170202009580,4786.90140213377
G170202003395,4806.33640423
G170202402075,4809.88248123273
G170202005669,4239.91959094035
G170202009073,4263.20732292074
G170202204520,4123.27980450929
G170202000397,4112.05947926654
G170202001849,4162.54774575017
G170202004571,4328.09417761107
G170202007814,4306.22820258546
G170202002928,4287.02618796673
G170202300475,4344.84963954307
G170202010179,4304.47154685557
G170202005123,4671.47125034985
G170202204537,5082.85776382236
G170202009820,4892.87577147206
G170202004505,4945.11612779284
G170202007339,5045.1802283642
G170202008547,5066.45361028789
G170202004667,4994.35844542145
G170202202405,5049.14008430374
G170202010249,4792.59956452816
G170202009133,4966.41948629601
G170202008522,4964.88599385116
G170202102929,4846.67068351754
G170202004019,5185.87445022061
G170202005489,5356.75190224036
G170202005485,5341.47608758678
G170202000440,5517.21428806143
G170202005785,5103.90900988213
G170202009449,5086.75141588511
G170202004569,4948.85397455791
G170202208741,5097.92869791757
G170202003031,5063.1164313055
G170202006895,5022.08687303404
G170202301891,4997.63721609418
G170202402036,5050.05031905538
G170202210209,4992.66160352332
G170202007742,4866.11159866409
G170202007480,5062.41753448622
G170202204726,5134.76430171562
G170202400476,5187.86444458792
G170202008928,5197.59291404016
G170202008878,5530.67197898459
G170202001062,5599.63808953215
G170202004942,5628.77624096993
G170202100909,5662.38182378762
G170202006739,5662.63992726331
G170202008661,5599.58773448379
G170202001670,5492.11855539544
G170202006672,5539.16538225323
G170202001939,5556.04483419946
G170202203854,5525.53882505277
G170202302038,5468.87938077112
G170202003920,5442.46959278539
G170202008825,5416.89884004059
G170202003508,5591.75184424598
G170202204974,5589.09163104769
G170202005115,5479.2291905821
G170202008600,5451.52594595328
G170202302051,5595.94061970464
G170202009487,5454.92662327858
G170202005846,5512.45002549456
G170202002349,5566.36119394323
G170202005050,5709.87790228713
G170202101147,5649.35019008846
G170202004643,5680.3338901084
G170202007237,2807.61050655732
G170202204755,14277.3051851312
G170202003245,14281.6569885545
G170202004538,14374.3834786549
G170202104109,4429.97607887606
G170202303420,4319.86858559778
G170202003185,4358.00750130035
G170202105260,4166.01882962572
G170202009983,5062.68903251457
G170202005408,7185.27983216318
G170202207798,7134.13450202699
G170202005386,7216.19010942867
G170202200077,7314.35188902073
G170202003507,7319.21976079648
G170202105368,7425.282887163
G170202104284,7430.56708804578
G170202004697,7523.5148059733
G170202005595,7640.07747352864
G170202008808,7663.45667019674
G170202204047,7728.11068223967
G170202303562,7882.18958502993
G170202103463,8650.4904337722
G170202002346,8891.54427743775
G170202101627,9017.002804733
G170202002690,17150.6148832895
G170202000563,17151.5368561832
G170202302148,17165.9722034881
G170202001770,17180.1450076086
G170202304383,17192.9734479958
G170202009218,17327.6876851995
G170202209620,17397.5976183774
G170202009262,17671.5298394428
G170202104932,17397.1585418514
G170202203863,17301.9136895343
G170202008370,17277.8306930472
G170202100063,16459.7690899778
G170202009545,16460.8355469224
G170202007083,16643.9502709448
G170202004487,16639.0768812041
G170202002106,16647.1647021877
G170202001664,16606.4722073596
G170202004464,16322.2112370027
G170202302481,16350.0754351465
G170202001861,16260.8304093242
G170202002989,15996.8006736044
G170202303158,15669.3341229143
G170202202128,15720.4423147418
G170202303692,14677.5857735236
G170202401692,14911.5996922459
G170202104921,15342.7865124034
G170202304232,15166.1221978743
G170202006954,11888.7434832912
G170202005986,12165.4277585606
G170202303905,12265.2483786242
G170202104399,12226.9695623693
G170202104848,12416.0676523033
G170202303855,17717.2559193985
G170202202567,17853.6732607383
G170202008215,16532.001606094
G170202003794,16528.8459723486
G170202001761,16502.0112739586
G170202004146,16461.9386474722
G170202009582,16389.8996838652
G170202001024,16574.4211113061
G170202009819,16577.5728374979
G170202005478,16444.8765034928
G170202008179,16679.100782533
G170202009639,17906.3348405145
G170202202884,17872.3581337097
G170202206411,17897.899036511
G170202004872,12114.7931833565
G170202000779,11868.6074188585
G170202203383,11868.4563857115
G170202007913,11866.8113487633
G170202102688,11941.2725164054
G170202007957,11875.1664639772
G170202004503,11886.5492299198
G170202100297,11621.0503070786
G170202002310,11618.0874743236
G170202002969,11617.1568496585
G170202003780,11727.8638172951
G170202000674,11869.7033544991
G170202001234,11893.5788383842
G170202008946,12086.3601255495
G170202100141,11729.3686632448
G170202006454,11964.5791507954
G170202005899,12062.4586841639
G170202201809,12097.1734810584
G170202002566,11991.7702867711
G170202005034,11887.085828603
G170202005620,11738.2070619062
G170202004360,11576.2997884321
G170202000184,11987.0659279817
G170202001836,9091.19379499282
G170202002159,8501.90134893079
G170202102803,8133.67643237682
G170202007238,8160.76031806571
G170202008428,8158.05946046759
G170202001540,8177.52520943665
G170202010289,8678.69430233462
G170202000292,8331.96088601562
G170202006565,8292.263959505
G170202203280,8263.82102576376
